date,concentration
2020-12-07,0.07239212704439624
2020-12-08,0.0751298210588156
2020-12-09,0.07329093682449062
2020-12-10,0.07336581626251215
2020-12-11,0.0762803797409497
2020-12-12,0.07437126416253159
2020-12-13,0.07248216176165556
2020-12-14,0.07357347694087124
2020-12-15,0.07301799082963245
2020-12-16,0.07362134358568118
2020-12-17,0.07311500636144852
2020-12-18,0.07351137391393114
2020-12-19,0.07315363130358687
2020-12-20,0.07186192167588368
2020-12-21,0.0746775714460498
2020-12-22,0.07485772022717163
2020-12-23,0.0750932673482958
2020-12-24,0.0737611528217228
2020-12-25,0.07578241158069754
2020-12-26,0.07445639845060092
2020-12-27,0.07333585599845094
2020-12-28,0.0755734183181419
2020-12-29,0.07521827794231373
2020-12-30,0.07209190420118261
2020-12-31,0.0714837974941065
2021-01-01,0.07241796621190089
2021-01-02,0.07498481098081078
