,rate_loc,dispersion,frac_pos,prob_times_contacts,mobility,GoF,R,date
50,0.2675160485431298,1.6109547486998577,0.21909033450962592,,,1302.353150173228,2.4076444368881686,04-08-2020
51,0.25112705816080594,1.7859544292940825,0.22602604319761074,,,1310.6561581686512,2.2601435234472533,05-08-2020
52,0.23063737362125797,1.7620410700482219,0.23949530078142656,,,1284.4128991886535,2.075736362591322,06-08-2020
53,0.23693958445881763,1.543472600237859,0.24806384535838374,,,1319.427399391852,2.132456260129359,07-08-2020
54,0.2272879785483683,1.9516129335142085,0.2563392467939901,,,1316.982966015373,2.045591806935315,08-08-2020
55,0.19143866713555885,3.7694110609363745,0.26735621435608875,,,1248.533420341319,1.7229480042200296,09-08-2020
56,0.17734047178633344,4.805375091315382,0.28389702173806275,,,1243.7561874483251,1.596064246077001,10-08-2020
57,0.17182347453047409,2.9982809138741775,0.290845883487092,,,1266.1498710249396,1.546411270774267,11-08-2020
58,0.15248406127517436,3.195273420646651,0.3028219376159617,,,1231.452201016438,1.3723565514765692,12-08-2020
59,0.13236042986145863,5.680682644131871,0.31994821383131006,,,1186.4132232413453,1.1912438687531277,13-08-2020
60,0.12650904500823812,5.328034802856097,0.32628789639724753,,,1173.4514407743468,1.138581405074143,14-08-2020
61,0.12011938987894082,4.970181538481554,0.3420794426660739,,,1172.518462067228,1.0810745089104674,15-08-2020
62,0.1272743525460789,4.870226544044754,0.33786976646715294,,,1209.969633110127,1.1454691729147102,16-08-2020
63,0.14214836892111585,4.210050406709557,0.3412368497990112,,,1286.4227696063965,1.2793353202900426,17-08-2020
64,0.13028795277195726,5.721117321866058,0.3478003791011323,,,1211.7491656637428,1.1725915749476157,18-08-2020
65,0.13431964388411055,4.826400164725914,0.3588031421749607,,,1224.1651994965516,1.2088767949569952,19-08-2020
66,0.12014788790433192,5.195163425970798,0.38652675561016137,,,1154.2013152095628,1.0813309911389875,20-08-2020
67,0.11219087766905934,6.889569278145872,0.3938520823378581,,,1112.440506004957,1.009717899021534,21-08-2020
68,0.11621192799391974,6.757583287991691,0.39393755343936,,,1140.5985579367637,1.0459073519452777,22-08-2020
69,0.10937503064345669,7.58032035017129,0.4026727914369525,,,1092.1134589828725,0.9843752757911101,23-08-2020
70,0.1119657876912786,8.09024178412914,0.42077569392927594,,,1121.1789848150675,1.0076920892215073,24-08-2020
71,0.11283809007688847,7.112086972757947,0.3857459007940884,,,1141.1347825428347,1.0155428106919961,25-08-2020
72,0.11373574211031087,9.445168588910722,0.37832587425982456,,,1143.0057231978337,1.0236216789927979,26-08-2020
73,0.11331251927435028,7.676906014625239,0.35171517028392096,,,1164.288223001964,1.0198126734691526,27-08-2020
74,0.11700318680939242,8.136902201754982,0.331723456276871,,,1165.4386619917032,1.0530286812845318,28-08-2020
75,0.12179375471903665,6.23491884262824,0.30961306414536083,,,1251.698435923407,1.09614379247133,29-08-2020
76,0.1403226328656723,2.895444977113809,0.26677017017570576,,,1426.543222526693,1.2629036957910507,30-08-2020
77,0.1640183551567463,2.8380622309277626,0.24021727842936708,,,1547.6701368666336,1.4761651964107165,31-08-2020
78,0.1759321513524657,3.046519545026759,0.21538031317460968,,,1616.2275944221483,1.583389362172191,01-09-2020
79,0.18235583435910135,2.9441368021024426,0.20802652643905087,,,1691.7725295413723,1.6412025092319122,02-09-2020
80,0.1900260790928322,3.347842913121191,0.1875457044442944,,,1747.007656243457,1.7102347118354897,03-09-2020
81,0.20412645119387243,2.6959758947185675,0.17394723843017956,,,1881.3757737881328,1.837138060744852,04-09-2020
82,0.21217201733582858,2.6886713162176488,0.1576785414096622,,,1966.2972392487275,1.9095481560224576,05-09-2020
83,0.2220466766460251,2.7337422442718897,0.15058221606871638,,,2057.8355912444686,1.998420089814226,06-09-2020
84,0.23606225721864382,2.638991614283956,0.1463714793120734,,,2120.3640974246505,2.1245603149677943,07-09-2020
85,0.24218235364446317,2.3374905799096,0.13548626056191215,,,2185.47298362531,2.1796411828001685,08-09-2020
86,0.23354741184636232,2.9530685655053084,0.14065591727548796,,,2193.6256771949797,2.1019267066172613,09-09-2020
87,0.2592120004372983,2.6838604426538444,0.12787740411806897,,,2371.4731514834325,2.332908003935685,10-09-2020
88,0.272297185545214,2.148143715367992,0.12647340061641008,,,2493.982650351637,2.4506746699069257,11-09-2020
89,0.28724196464009777,2.012104881962726,0.1218954159884619,,,2593.0772317918836,2.58517768176088,12-09-2020
90,0.2957978297972602,2.102992589415906,0.11597878287533187,,,2664.602883092899,2.662180468175342,13-09-2020
91,0.2881332524163387,2.650666844347823,0.11379587199286033,,,2649.3601359871595,2.5931992717470482,14-09-2020
92,0.2963086280868267,3.1427158556511214,0.11024580441385595,,,2693.310875242318,2.66677765278144,15-09-2020
93,0.2853411193613872,3.402513117165034,0.1152192101441859,,,2735.3673681251225,2.5680700742524847,16-09-2020
94,0.28843734526774123,3.3486114722267732,0.11559357557454852,,,2774.560430948919,2.595936107409671,17-09-2020
95,0.2681458678250136,3.6096401647578342,0.12144329267856468,,,2730.7797282404745,2.4133128104251225,18-09-2020
96,0.2633166049056998,4.403486493993881,0.12106679897682504,,,2741.642772555747,2.3698494441512983,19-09-2020
97,0.25270890254337197,5.1618831479687515,0.1251531601413519,,,2721.799027694278,2.2743801228903475,20-09-2020
98,0.2669235755096504,5.001055802875321,0.12616546741774753,,,2808.4849912438385,2.402312179586853,21-09-2020
99,0.2751479812550911,4.469174780786595,0.13192353211472457,,,2888.6502765225364,2.47633183129582,22-09-2020
100,0.25611018974869804,4.438394654376808,0.13867919068530352,,,2903.1719996493816,2.3049917077382824,23-09-2020
101,0.23601611294175717,5.984109141410581,0.13851509034773996,,,2821.1495647746597,2.1241450164758144,24-09-2020
102,0.22494413727412035,6.05480321912636,0.15032981929324316,,,2794.8717546760263,2.0244972354670834,25-09-2020
103,0.2272290215790574,5.29953474645672,0.15341788834921327,,,2873.0808352844683,2.0450611942115167,26-09-2020
104,0.2266688670385397,6.874951479131256,0.15631242645872628,,,2807.5768298765543,2.040019803346857,27-09-2020
105,0.2303453590098422,6.307914984836772,0.16245633434727536,,,2869.067435953553,2.07310823108858,28-09-2020
106,0.2307240954315816,7.792452465764782,0.16624562710917073,,,2850.691479520322,2.076516858884234,29-09-2020
107,0.2396734751206579,9.047342893825316,0.17234036110883316,,,2855.472262057474,2.157061276085921,30-09-2020
108,0.23996700675585964,9.133698637172731,0.17643747801460935,,,2878.883754304765,2.159703060802737,01-10-2020
109,0.2383440376585382,8.963711738095093,0.18100005282351125,,,2928.722207816104,2.145096338926844,02-10-2020
110,0.25128199421478137,7.173216732620853,0.18241252483891893,,,3035.009082405712,2.261537947933032,03-10-2020
111,0.25836902447393717,6.959107235365087,0.18440764471452784,,,3081.5306922848317,2.3253212202654345,04-10-2020
112,0.2491399326209938,10.636067359859016,0.19510578047942223,,,2989.02716091583,2.2422593935889443,05-10-2020
113,0.25593690575683015,11.786206761127513,0.1993916002324582,,,2989.3767599197827,2.3034321518114713,06-10-2020
114,0.24433970386865783,11.771641104087962,0.20769185636318377,,,2989.663144185176,2.1990573348179203,07-10-2020
115,0.24113963742596484,10.516443164646482,0.22257404824588617,,,3031.409815959376,2.1702567368336836,08-10-2020
116,0.23024061121500938,10.692618065458014,0.2334834565691689,,,3025.6000093291873,2.0721655009350846,09-10-2020
117,0.21916654322989593,14.183339665783567,0.24228515416263657,,,2935.4481673344576,1.9724988890690633,10-10-2020
118,0.20564862756659558,19.88918511563232,0.2528091658734231,,,2846.598060281136,1.8508376480993602,11-10-2020
119,0.1996921045597238,17.934754782445758,0.2657686168718402,,,2865.7860055589636,1.7971180473715835,12-10-2020
120,0.1961762282829982,18.569676430845803,0.2797562900943489,,,2859.4553572826853,1.764701906725959,13-10-2020
121,0.1888613299376144,15.385224445929108,0.29244015685746527,,,2873.0682905597496,1.6985305757962075,14-10-2020
122,0.18037815319708944,17.30587152865083,0.30684173708970125,,,2818.8485026668195,1.6217357077530599,15-10-2020
123,0.16845659328661997,24.616619192693605,0.3268558426909918,,,2714.143538110519,1.5138401476121983,16-10-2020
124,0.16216580955917326,25.010839300291686,0.34189813277174275,,,2681.6679489499506,1.4558667462271047,17-10-2020
125,0.1635593015189235,21.413397640811333,0.35353060764720384,,,2732.2954794260722,1.4667291508285685,18-10-2020
126,0.16498514651994223,18.745892216105226,0.3704238662478528,,,2762.347521587661,1.4793383595620928,19-10-2020
127,0.16597465522214006,17.020615633719828,0.3802475937985363,,,2781.5744979164965,1.4877353192393972,20-10-2020
128,0.16058656788735226,20.931495682352885,0.39934274571742273,,,2700.1105754181676,1.4388621880729473,21-10-2020
129,0.15289566154515744,21.34641945641308,0.4221272098426502,,,2675.1178317622907,1.3690716988156524,22-10-2020
130,0.15571159141668106,27.529161143559364,0.4410665757095951,,,2646.349431078948,1.3941989751413424,23-10-2020
131,0.15139913458740356,21.320187933081915,0.4553315644567955,,,2672.484368644852,1.3555962842001248,24-10-2020
132,0.14279164123904942,18.73839345375701,0.47340498949391296,,,2654.8146755294765,1.2784932595206435,25-10-2020
133,0.13283553462256692,16.745726010292284,0.497001364619108,,,2636.011195988568,1.1892644630485871,26-10-2020
134,0.1353783168066627,20.696050896929894,0.5182315783349359,,,2594.770053093304,1.2117351155517424,27-10-2020
135,0.1318039121745893,21.048606081043296,0.5186840186189506,,,2564.6254140061346,1.1789362435034778,28-10-2020
136,0.11404908963834237,26.747289677900163,0.5448844326380439,,,2436.289178088431,1.0203988550141727,29-10-2020
137,0.10343711022822898,24.618116606559674,0.5689799026243098,,,2372.7450098440063,0.9254830383770702,30-10-2020
138,0.09648562457676294,23.204335408972387,0.5814687876364724,,,2346.9323431538523,0.8632905990384205,31-10-2020
139,0.09145067433064877,28.35465836666958,0.5873089388697231,,,2294.7633059683335,0.8181417742421618,01-11-2020
140,0.08851301681017049,39.5284892062766,0.5915828687722351,,,2258.79110726463,0.7916828530669816,02-11-2020
141,0.08478557060679495,32.92625454327421,0.5956365265454878,,,2241.620943466572,0.758072935692271,03-11-2020
142,0.08212294144036805,51.019758575443454,0.6045844364196596,,,2151.235342446728,0.7339043312308376,04-11-2020
143,0.07701166692806671,49.46514964725898,0.6105423350278475,,,2113.2557799809906,0.6882742431742055,05-11-2020
144,0.07110627401043135,63.33757559695168,0.6215512108776658,,,2026.0320952809561,0.6355751392506611,06-11-2020
145,0.0726175787532545,67.68569765431994,0.5977137046092669,,,1996.5272057012005,0.6489053143595767,07-11-2020
146,0.07583670004167109,63.52081076112677,0.6024656377546462,,,2007.713130719053,0.6777094706464938,08-11-2020
147,0.08230633279926403,45.710200351467094,0.5866891999103049,,,2088.2145520322792,0.7353842059434008,09-11-2020
148,0.08689245093243995,34.689268375941985,0.5674599729232187,,,2129.8233101582637,0.7761676870672044,10-11-2020
149,0.0945701429681453,36.53176648611412,0.5300064187378708,,,2161.6371042136193,0.8442977180345836,11-11-2020
150,0.08973321737166443,33.056550845276206,0.5564871292225665,,,2162.2910224168727,0.8014234472934108,12-11-2020
151,0.08551950778490638,45.460440855177296,0.5638392358324001,,,2080.332776083583,0.7638667951800769,13-11-2020
152,0.08828565614624329,32.84725760319549,0.5362020874076746,,,2146.063144033414,0.7882651618885088,14-11-2020
153,0.09393815588052039,25.421498130138932,0.5124193708953056,,,2209.6627161295505,0.8384225295811927,15-11-2020
154,0.10459650865943147,24.827479546732995,0.4958730222466092,,,2273.185542410461,0.9332902523229267,16-11-2020
155,0.11645107210447556,24.535901098419927,0.47762293801065925,,,2327.858710297077,1.0387220984617822,17-11-2020
156,0.11813570297754583,19.0597586438669,0.46558605579171103,,,2391.1214840651637,1.0535037976425623,18-11-2020
157,0.11546078924766255,26.28805310443667,0.4610824330963479,,,2322.2525372787295,1.0295568385614566,19-11-2020
158,0.10823101583911983,24.478755216130082,0.47299655222864057,,,2297.7924712491504,0.9653158278759969,20-11-2020
159,0.10350777837085967,24.398804248480012,0.4674317025177159,,,2262.0270887986326,0.9230893488890273,21-11-2020
160,0.10404387153770661,30.571839370096054,0.4522500624914156,,,2239.5286474083437,0.927584101198433,22-11-2020
161,0.11293026467061906,23.842240181992285,0.4387387543604289,,,2307.0409436124933,1.0065146049034133,23-11-2020
162,0.1147560949921433,28.755204967448414,0.4296756911080044,,,2288.436828863319,1.0225764096919951,24-11-2020
163,0.11903484991374945,27.321860264983442,0.44012565607359166,,,2318.555502463639,1.0609557402421876,25-11-2020
164,0.1152746593728747,31.331081648266107,0.4412374568212591,,,2274.9046019501593,1.0274664959677693,26-11-2020
165,0.11907954275926083,24.110459273195318,0.45625130520517204,,,2313.7195396796287,1.0617203120537813,27-11-2020
166,0.11818628484997432,27.507997728658477,0.44807683875938475,,,2290.7624902525527,1.0535360572153651,28-11-2020
167,0.12412624053298904,25.16283200850401,0.4437790491931718,,,2339.64823369542,1.1060714836924248,29-11-2020
168,0.14439693773867016,25.925977053835247,0.42781388756016414,,,2419.2661921021245,1.2860076938746698,30-11-2020
169,0.1628323301035774,19.45370084000249,0.4068199658191943,,,2545.777455578999,1.4490265197198522,01-12-2020
170,0.17269878559737434,16.147315253977165,0.40676371411335244,,,2615.073426938499,1.5362223543972309,02-12-2020
171,0.17280378528116916,17.449838550940854,0.4257637876054097,,,2615.4563085417635,1.5370995515895622,03-12-2020
172,0.17290546725353068,19.912368432646748,0.43040189949366253,,,2594.4440837465227,1.5369174374862935,04-12-2020
173,0.17076634535532842,22.244124669216284,0.4364402362021232,,,2599.3925642925983,1.518166056521299,05-12-2020
174,0.17296317528348615,24.804917428274504,0.4326192861177943,,,2573.6647671633023,1.5375289962290632,06-12-2020
175,0.17943974826967907,20.80523417992456,0.4397487520341497,,,2642.4767331457924,1.595423396523247,07-12-2020
176,0.20143848172715356,19.449219752667346,0.41668093482929075,,,2729.32627208372,1.7897317832019715,08-12-2020
177,0.2048556425472085,19.60007163600647,0.42578057740080955,,,2760.516692806125,1.8200613573179683,09-12-2020
178,0.20184437609791495,24.12784794975184,0.43282933182285166,,,2726.487054967469,1.7933927749779772,10-12-2020
179,0.18869954807999267,21.18497516529905,0.4558386223489486,,,2742.4069518881183,1.677304278214191,11-12-2020
180,0.18547265893435746,24.667121906071856,0.44328394232025714,,,2715.422152405477,1.647443405140254,12-12-2020
181,0.17984382538278373,28.24425202163929,0.46551426236861687,,,2701.0701547386648,1.5976337728177463,13-12-2020
182,0.20827904053985946,31.197078818873898,0.44897760935127573,,,2780.239735969911,1.8478620043795766,14-12-2020
183,0.21978262938194526,23.441121811682073,0.4282955841962057,,,2878.805277769103,1.9485644657486754,15-12-2020
184,0.1977725653980271,29.133933101228035,0.4537844894013153,,,2786.858521658725,1.7549160876303882,16-12-2020
185,0.17988834782818403,25.52832593857866,0.48579597373060807,,,2768.5815190067274,1.597668151020478,17-12-2020
186,0.16550624374168624,34.23059456056464,0.5047602964055168,,,2695.5216906863975,1.47030649896706,18-12-2020
187,0.14322288250527496,37.86421794964575,0.523453371309568,,,2604.4520585528685,1.2727703642300896,19-12-2020
188,0.13074399656149166,37.95251756416785,0.5445309948619473,,,2558.91756327588,1.1622216225726225,20-12-2020
189,0.12787685033215018,44.67068403407672,0.5528915543262655,,,2537.645590120291,1.1366207282805931,21-12-2020
190,0.13136637386356795,39.8926999409694,0.542959742880622,,,2562.0686130715853,1.1668540693835199,22-12-2020
191,0.12413961997021287,33.943733913775816,0.5542277129235573,,,2546.7329029246657,1.102244707152275,23-12-2020
192,0.10587674026671015,40.73941347054385,0.5943530253197623,,,2426.5458461283624,0.9409516396442551,24-12-2020
193,0.0973297816599919,41.98147972745059,0.6121978442046058,,,2368.1772969225885,0.865312711208572,25-12-2020
194,0.09434327388564934,60.26995815992082,0.6212513203206751,,,2304.0869698385204,0.8389116086875377,26-12-2020
195,0.0968812286636651,42.3842501248929,0.6344104460260486,,,2352.366406252697,0.8616961955682509,27-12-2020
196,0.10714805998646068,38.0035157040455,0.6145987407785601,,,2405.2427655108263,0.9526481687778198,28-12-2020
197,0.11044261408508031,32.91200757481441,0.5938715302447889,,,2444.535967580759,0.9815195432110604,29-12-2020
198,0.09480615085144459,41.51909541136595,0.6616189284303735,,,2317.132193631252,0.8436515978759788,30-12-2020
199,0.09298261538514388,40.68400019626973,0.6972478848152711,,,2303.7317643190577,0.8279058081123697,31-12-2020
