,rate_loc,rate_mob,frac_pos,frac_loc,prob_times_contacts,mobility,GoF,R,date
101,0.15197229884499355,0.13297810612282734,0.13851509034773996,0.7362169495543968,0.20642325463571087,3530098.0,3473.9787201596077,1.7400381678383345,24-09-2020
102,0.14753097935928933,0.11900540726375744,0.15032981929324316,0.7455327742326543,0.19788664490456076,3647901.0,3639.551150606321,1.655257477519338,25-09-2020
103,0.1481643985799746,0.08761298508325105,0.15341788834921327,0.7515318180549571,0.19714986780392021,4820146.0,3884.1201871034295,1.5585150745122356,26-09-2020
104,0.14729316100012502,0.09226509997155509,0.15631242645872628,0.7390889459143098,0.19929016908501054,4858501.0,3532.488296466441,1.5642963743767546,27-09-2020
105,0.14133406470566096,0.15245578112371683,0.16245633434727536,0.6927136622773482,0.20402956142226877,3545307.0,3669.3138391987486,1.7025608934290488,28-09-2020
106,0.13906402479346036,0.16544076239873898,0.16624562710917073,0.6746274689484523,0.2061345426835653,3495027.0,3543.4664287852565,1.7215901982119515,29-09-2020
107,0.13980843090195003,0.18239392240103836,0.17234036110883316,0.6549654449057121,0.21345924733796706,3481197.0,3623.9819640859578,1.7780827857019263,30-09-2020
108,0.1418648563003269,0.18762032843617066,0.17643747801460935,0.6568309396308802,0.2159838213164118,3405735.0,3657.4037757781157,1.808691729704038,01-10-2020
109,0.13969178259148013,0.17975634443256605,0.18100005282351125,0.6500347443693898,0.21489894778931792,3606919.0,3536.583145409738,1.7617233969086241,02-10-2020
110,0.14217668525641752,0.15260716303484484,0.18241252483891893,0.636842419342111,0.22325253616631396,4580132.0,4156.405292944605,1.6958720628409212,03-10-2020
111,0.13073158128618695,0.1774639823753009,0.18440764471452784,0.5746190032153848,0.2275100206478635,4701428.0,4204.701927345923,1.6713229125501152,04-10-2020
112,0.13737853148489346,0.240239217450506,0.19510578047942223,0.598062795829553,0.22970586440566038,3313201.0,3576.3190699491706,1.914832122934694,05-10-2020
113,0.1494363183106785,0.22787307240508242,0.1993916002324582,0.6306014571075603,0.23697426738611146,3311805.0,3642.240637473433,1.975414455837556,06-10-2020
114,0.14620116072796494,0.2108627951419732,0.20769185636318377,0.6321197626714755,0.23128712209548244,3478719.0,3573.873170236986,1.8895581839347517,07-10-2020
115,0.13062367466001445,0.2523092094588617,0.22257404824588617,0.5710211142276337,0.2287545441059509,3353003.0,3814.095912672568,1.8690659886631853,08-10-2020
116,0.1363736085661868,0.1970406456698277,0.2334834565691689,0.6249276712716589,0.21822302777644897,3581139.0,3798.513431826923,1.7476108321948365,09-10-2020
117,0.1497757149858807,0.11325924037446357,0.24228515416263657,0.7112137277077251,0.21059170984876063,4629196.0,3551.828885253036,1.6156371259222535,10-10-2020
118,0.14222355238234724,0.12011313969953315,0.2528091658734231,0.686618912737609,0.20713608341385417,4659072.0,3184.5939995346644,1.565625483775635,11-10-2020
119,0.13018585079740183,0.20202122591015667,0.2657686168718402,0.6387884377094448,0.20380120101143304,3141469.0,3223.226890144026,1.685168834298304,12-10-2020
120,0.13452343372788153,0.17522426965660992,0.2797562900943489,0.6785482433905378,0.19825183402686478,3135452.0,3274.8171864120322,1.6392949934379135,13-10-2020
121,0.13402708807833463,0.14936086681582073,0.29244015685746527,0.7033676314742754,0.19055054864752682,3262521.0,3594.416950209214,1.557433113384242,14-10-2020
122,0.13632996827014712,0.13201254646177377,0.30684173708970125,0.7426048862996525,0.18358345169188112,3085887.0,3386.6108272894903,1.5242100466830302,15-10-2020
123,0.13707926745060822,0.10007314413320262,0.3268558426909918,0.7857568388994546,0.17445507396741713,3219841.0,3031.4431504633185,1.4408695084822285,16-10-2020
124,0.1378182722558267,0.058136287085944885,0.34189813277174275,0.8245750283909986,0.16713854714319068,4347926.0,3082.4165693013288,1.3387794529868737,17-10-2020
125,0.1327645497303454,0.08027735167182978,0.35353060764720384,0.768331242060134,0.17279597973181793,4299020.0,3204.897219267594,1.3456559636431538,18-10-2020
126,0.12524901349490405,0.16794705945379942,0.3704238662478528,0.6954456396819508,0.18009892700194996,2815561.0,3262.2277758564232,1.485660981595247,19-10-2020
127,0.13546903347014447,0.13000214597617707,0.3802475937985363,0.7616711279594471,0.1778576455078091,2810995.0,3369.526586696689,1.4775681270771637,20-10-2020
128,0.13482338128087573,0.10088131578930173,0.39934274571742273,0.7964145252081156,0.1692879486918502,2945259.0,3206.143497936295,1.3970898810578969,21-10-2020
129,0.13003179709004598,0.09893653656733016,0.4221272098426502,0.7980807587958657,0.1629306253244801,2866719.0,3111.3130088616144,1.3437497743992612,22-10-2020
130,0.13604128074504837,0.07678470206279603,0.4410665757095951,0.8341160027113388,0.163096356265602,3037634.0,2950.2171559880694,1.3428361122082513,23-10-2020
131,0.13512115088321974,0.03817185499344722,0.4553315644567955,0.8742377665862004,0.15455881231355692,4389976.0,3088.9586595199635,1.255499089262869,24-10-2020
132,0.12252930571034054,0.052737686553446024,0.47340498949391296,0.8212112912464934,0.14920557841375606,4360793.0,3074.052683968816,1.1694577637608778,25-10-2020
133,0.10854012791067362,0.09242001185193656,0.497001364619108,0.7519791701875304,0.14433927456209408,3339397.0,3076.5132896804553,1.1183031197537314,26-10-2020
134,0.11613257628032425,0.07123329694612035,0.5182315783349359,0.8085021165209552,0.14363917410637264,3329011.0,2956.076775890648,1.1390003663621546,27-10-2020
135,0.11779622751404548,0.04686871404584971,0.5186840186189506,0.8615032921303395,0.13673334575745733,3483311.0,2906.46933665293,1.109667829536071,28-10-2020
136,0.10342470826015185,0.044548965667492633,0.5448844326380439,0.854818766472763,0.12099021724442599,3399261.0,2684.2434133361135,0.976526498710417,29-10-2020
137,0.09892640501854193,0.014297605670556535,0.5689799026243098,0.94328333588985,0.10487453902195708,3586566.0,2670.850826490753,0.8940258043704198,30-10-2020
138,0.10681125634373012,0.0,0.5814687876364724,1.0,0.10681125634373012,4502077.0,2802.921262260105,0.9556776346476821,31-10-2020
139,0.09670327776048138,0.0,0.5873089388697231,1.0,0.09670327776048138,4322372.0,2506.333770852531,0.8651329453945596,01-11-2020
140,0.078941451909667,0.0473472408809395,0.5915828687722351,0.8100631745602236,0.09745098208238345,3370250.0,2315.788535698225,0.7591457110149462,02-11-2020
141,0.07963842080616335,0.0197807548372448,0.5956365265454878,0.9117542474710777,0.08734636666300763,3359365.0,2316.07446861172,0.728101350771491,03-11-2020
142,0.08015814118657293,0.004088984978565161,0.6045844364196596,0.9798341242682567,0.08180786849655322,3478228.0,2199.450937006958,0.716356927758493,04-11-2020
143,0.07127728115747116,0.025877763978576294,0.6105423350278475,0.8751823409991958,0.08144277805707766,3386595.0,2154.910743600399,0.66016517039845,05-11-2020
144,0.06340429508795502,0.042250538957501346,0.6215512108776658,0.7837464466781535,0.0808989888970968,3569731.0,2044.0362893175209,0.6110712621762546,06-11-2020
145,0.06588896126892899,0.025870636584776518,0.5977137046092669,0.8327555362168082,0.07912161301053755,4409620.0,2020.2691501120564,0.6129894063184442,07-11-2020
146,0.06840915056804059,0.027086162330451465,0.6024656377546462,0.8344962387858122,0.08197658346258763,4318288.0,2050.5913940653368,0.6362754021285206,08-11-2020
147,0.0725002754732868,0.048721623941213724,0.5866891999103049,0.7915344708741529,0.09159459018028504,3378654.0,2136.70705869645,0.7031402528220452,09-11-2020
148,0.07519286964103199,0.056898859370630564,0.5674599729232187,0.7719249987801574,0.09740955372588828,3366178.0,2204.9188395446117,0.741635102013587,10-11-2020
149,0.08237629453818944,0.053507844764153656,0.5300064187378708,0.7906531573417982,0.10418765013870461,3514201.0,2235.8438955264783,0.8031721208871309,11-11-2020
150,0.07832475614294922,0.052768296882592075,0.5564871292225665,0.7888023923408474,0.09929578929205948,3426164.0,2248.952046493518,0.7629259223756506,12-11-2020
151,0.07786382148020501,0.031066417293931704,0.5638392358324001,0.8566689240179125,0.0908913809024511,3615208.0,2132.9210873060174,0.7261953871269606,13-11-2020
152,0.08293732514855934,0.011700924776314618,0.5362020874076746,0.9330876254939766,0.08888481947732649,4382029.0,2229.4452195753775,0.747000347050121,14-11-2020
153,0.08730069153847596,0.01401459087646819,0.5124193708953056,0.9282357918717585,0.09405012422806584,4151913.0,2340.2848407429756,0.7883831315782655,15-11-2020
