,rate_loc,rate_mob,dispersion,frac_pos,frac_loc,prob_times_contacts,mobility,GoF,R,date
81,0.08003339624774419,0.25024378117564927,4.333643915456518,0.17394723843017956,0.4543013900672984,0.17616806375144123,3311907.0,1785.7284719607212,1.5072307208996985,04-09-2020
82,0.09029183623847209,0.16491305233376874,4.305365504025243,0.1576785414096622,0.49961813736808264,0.18072169420052814,4727355.0,1857.4174766330648,1.328661394418211,05-09-2020
83,0.09695029226492374,0.15597476578328978,4.535466415274641,0.15058221606871638,0.522020234418004,0.1857213300802656,4906574.0,1933.3096110418082,1.359416478638303,06-09-2020
84,0.1098234258846596,0.2373506184816574,4.253419024493949,0.1463714793120734,0.5615653265812193,0.19556660763451858,3114373.0,2004.229848415735,1.7411064594838268,07-09-2020
85,0.09709357674399358,0.2687674316256281,3.6176702145085056,0.13548626056191215,0.4992149059631224,0.19449254336000535,3124202.0,2073.4070961803814,1.739745234575692,08-09-2020
86,0.1067520812548048,0.23228995031765215,4.247083098997688,0.14065591727548796,0.5463642837179254,0.1953862732907305,3289518.0,2099.640620412253,1.698709718455039,09-09-2020
87,0.10697715013395598,0.2705764839677729,4.161337216571651,0.12787740411806897,0.5125907766648509,0.20869893685953161,3241047.0,2241.6023763195376,1.8333190138467668,10-09-2020
88,0.09307845932307549,0.27147004393455476,4.046309381252404,0.12647340061641008,0.4633203247013346,0.20089440147715448,3423911.0,2297.629221272737,1.715578004494029,11-09-2020
89,0.09442124760510084,0.21128763334497797,3.726091898548031,0.1218954159884619,0.44640128378426996,0.21151652343977423,4777786.0,2378.3054672867684,1.5255438942723942,12-09-2020
90,0.11457502548439258,0.19140696848370764,3.5523689090029187,0.11597878287533187,0.5100467964444307,0.2246363005965384,4957220.0,2468.68383700163,1.6320490480391916,13-09-2020
91,0.12425154062079516,0.26692338281142214,4.254171964330151,0.11379587199286033,0.5400443811895617,0.2300765362044966,3417929.0,2498.567630417229,1.9688758045277894,14-09-2020
92,0.14706524347945948,0.24355243177161306,4.632025150789249,0.11024580441385595,0.6057080675825536,0.2427988850576364,3388703.0,2566.395151915829,2.0839584534141276,15-09-2020
93,0.1388776279681748,0.23782271973369867,5.225029211637746,0.1152192101441859,0.590623865079541,0.23513717643202878,3489409.0,2569.558765603297,1.9921339608230286,16-09-2020
94,0.14084998669842905,0.2388566943510258,5.357004511304352,0.11559357557454852,0.5973296416272494,0.2357994261170843,3427018.0,2620.775102704314,2.0103321046222105,17-09-2020
95,0.13941394798807705,0.20857427339072837,5.39822752167975,0.12144329267856468,0.6177015222923277,0.2256979187467492,3566406.0,2604.5653880737564,1.8942019735754638,18-09-2020
96,0.1359994936362514,0.16440998854703237,6.8718257961784985,0.12106679897682504,0.5984691541385877,0.2272456194204421,4784622.0,2603.378315625377,1.7155053318030262,19-09-2020
97,0.14796327049082889,0.13322583976879682,7.126643517882247,0.1251531601413519,0.6590561658605731,0.22450783128266993,4953216.0,2611.1446377104894,1.713097496264664,20-09-2020
98,0.14250042425479842,0.22972737777032676,7.056114664140521,0.12616546741774753,0.6107795240927141,0.2333091052233234,3407815.0,2692.2501339689225,1.9840051305571298,21-09-2020
99,0.13466762453195885,0.25183543663352537,6.807389928933725,0.13192353211472457,0.5723456142022723,0.23529074249945428,3444628.0,2731.481327931226,1.9866104855395503,22-09-2020
100,0.12209438670928863,0.23596165424833665,7.1127085453840735,0.13867919068530352,0.5541640484917439,0.2203217387370946,3588826.0,2733.6332184420908,1.8224348001522794,23-09-2020
101,0.12570680463514827,0.20777809932499186,9.368475590302445,0.13851509034773996,0.5963707224272812,0.21078634464735382,3530098.0,2664.5992470212605,1.7588848623959614,24-09-2020
102,0.12740349013870036,0.18520242789400734,8.335715548057042,0.15032981929324316,0.6191560196932357,0.20576960586093165,3647901.0,2689.1687474471623,1.6957674818086725,25-09-2020
103,0.11096831675012497,0.17450404355485993,7.752635831619614,0.15341788834921327,0.5321312404202782,0.20853561738356502,4820146.0,2738.400886431192,1.517226613535767,26-09-2020
104,0.12839736965302237,0.14881172519240332,9.33641223544944,0.15631242645872628,0.6049008376588175,0.2122618479914263,4858501.0,2716.5907603120695,1.5822034407017123,27-09-2020
105,0.12458177277369126,0.2177162881610904,9.147406638007672,0.16245633434727536,0.5818456288699662,0.21411482116940236,3545307.0,2764.7222033233265,1.7664634647811404,28-09-2020
