,lower_loc,upper_loc,lower_mob,upper_mob,lower_fracloc,upper_fracloc,lower_newlyinfected,upper_newlyinfected,lower_disp,upper_disp,date,lower_R,upper_R
23,0.02009782064102321,0.06993388148981543,0.1155158097707737,0.2743815195922013,0.1729201055430006,0.5963993248178744,0.09053049888299414,0.1361732536478566,0.5831848516912237,1.545258312709089,08-07-2020,0.8164514970922873,1.2287837063841254
24,0.029576168743924415,0.09211631230042287,0.07121593523896422,0.25781398120908966,0.2591377927046604,0.7752467861474721,0.10168100515636179,0.14210936013843925,0.7385156970038844,1.7724108586154115,09-07-2020,0.9267366223011558,1.2953487969173856
25,0.040548009763750475,0.09608402098511355,0.07548801162182682,0.24557102885355991,0.308509456435307,0.762370462171338,0.10921327744765336,0.14963926376625747,0.7838721563961583,1.6633224250959326,10-07-2020,0.9692272301050814,1.329498654211156
26,0.03470460809610471,0.09636179000420084,0.06857677591446668,0.18349692588296684,0.2588261698980141,0.6835579595334881,0.11451253528760894,0.16556992985990426,0.6676197739223126,1.5052876967576083,11-07-2020,0.8399050408029297,1.2232434510116608
27,0.02162311731113761,0.10951314627736426,0.09584658966454276,0.26879692080267054,0.12305621010793392,0.6365938461501222,0.13807027679073083,0.21674574047038217,0.5190911844858019,0.9049451182721329,12-07-2020,0.9215995635865099,1.5247543259622476
28,0.03751352306644638,0.11375731292036251,0.17868520969693202,0.5132865543758819,0.17856759097405966,0.6415771141929202,0.15648393080159986,0.23152030083306624,0.5359015614317377,0.9697646456784706,13-07-2020,1.477016341290821,2.2296676113734444
29,0.011293762806701439,0.09020921733775218,0.2588088231714977,0.5390576419341544,0.06809162750439152,0.47923107952546995,0.1389314334886037,0.21346832525714168,0.5778165513668211,1.2422040700035013,14-07-2020,1.3488409653038476,2.0815074850441384
30,0.06160419913652994,0.14587747381960287,0.14127157012331548,0.3605989764791461,0.3428797969687625,0.7402409414429005,0.16540254597312398,0.2308429478795182,0.7649489480567506,1.656557518849658,15-07-2020,1.5062783662721375,2.0899723495070894
31,0.0416164059541028,0.1385076954528058,0.1728178247632618,0.5231812280877997,0.1912869390341821,0.67798006897988,0.1647178745260543,0.24620736313787908,0.6423904826688731,1.1852330422751822,16-07-2020,1.5286415981571055,2.307135059439189
32,0.08859651102548756,0.17594123567202777,0.11988241326938165,0.3415177195427897,0.44474922370873776,0.7869709263848583,0.1763491489095048,0.24080987702730955,0.8844236530664896,1.5249193867520388,17-07-2020,1.6034128595877233,2.1875985460832243
33,0.07865707710738966,0.15706970690976235,0.10094683649419212,0.21931933159443362,0.4088534582089241,0.7361290416979085,0.17637326441897253,0.23400453356074813,1.6454753532537496,4.044527063233387,18-07-2020,1.29368891354271,1.7706437183211616
34,0.06469075262959291,0.12323615821938702,0.11599550227762107,0.2160904929201431,0.3481826186915921,0.6290270439385615,0.1583639986637394,0.20554583969557763,1.7035402402367357,3.6136114892982287,19-07-2020,1.1171436210674974,1.4908375327754975
35,0.0526112867101208,0.12226473082558492,0.20436045358679542,0.4135637386398353,0.29234525833254704,0.6465270025295693,0.15481295349951127,0.2037052556077821,1.4900544025925357,3.511234751720792,20-07-2020,1.5204789700622932,1.9697248190899945
36,0.03888951009475021,0.09617634477020985,0.22863162377064117,0.404390642338297,0.24278989739502813,0.5755198547684953,0.1489895034617055,0.19405043394077623,1.6573682604630333,3.1177187472521433,21-07-2020,1.4618202252464756,1.9344540048535466
37,0.03860638906200098,0.09052804996627159,0.22898385624287082,0.3813252771890687,0.25228351590722525,0.5371846332260092,0.1403747254113875,0.18318598023471794,1.499396406482425,3.211675472094576,22-07-2020,1.3555458745896027,1.7870251608191574
38,0.03473428525601736,0.0841241321774582,0.289940942485176,0.44464014293789955,0.2059301004115509,0.477534588441078,0.15245702821665338,0.19045025606175275,2.263751319922793,5.284062092648638,23-07-2020,1.537755029119393,1.910269920307538
39,0.039570954718682945,0.08835352834473317,0.2633496851534152,0.42519246808241196,0.24998212302889267,0.486486795798019,0.15145902804998979,0.19341009344848786,2.1185537406800505,4.690388974548707,24-07-2020,1.4869803072807901,1.922075350456784
40,0.062192521435799564,0.11225952651427704,0.12561963593471553,0.20091191837856137,0.3691894385430559,0.6069679138213159,0.15865418750031907,0.19230130006523247,3.4172815282038966,10.730470980184277,25-07-2020,1.1697496815353714,1.4770299447070196
41,0.041235214633450534,0.09535248295727233,0.14210217736237268,0.23405776896756808,0.2295295953617776,0.5258173769606002,0.16048124090406904,0.19585500161256814,2.163032364469921,4.23717194760026,26-07-2020,1.0540499171754885,1.3971847051958124
42,0.05863214904481102,0.1153250023181125,0.3013022594231177,0.5095807963847226,0.3013582000983807,0.5693201921363924,0.17754585838606812,0.2194894596302244,2.1361691594558416,4.207752821327445,27-07-2020,1.9078088866009137,2.3866803973565243
43,0.07892193554253697,0.14478165577683172,0.2416333982083104,0.4587646904842895,0.3883306822068084,0.6717447854830232,0.1800589541028883,0.23374086922736453,1.7910997486838356,3.541004456035619,28-07-2020,1.865607694298546,2.3929082576644634
44,0.06680144441584462,0.1354080130417975,0.24422761455361286,0.42696827518734803,0.34303854223071983,0.6434372198528068,0.17309245281470273,0.21582308633883757,1.6328897885084352,2.9057275904149096,29-07-2020,1.733229020289058,2.206846297040596
45,0.05220596595473771,0.11813245624643919,0.2794985381238931,0.5037872548353421,0.28022474828342686,0.5931531554030055,0.1775114229629274,0.21686830753075745,1.757565131889862,3.3186249606659852,30-07-2020,1.8550876888756076,2.2698826477139735
46,0.05874356549764245,0.11784272465122128,0.22866957424072396,0.436739698905996,0.3276842370789425,0.6348290484302282,0.16437112930339248,0.20466004837956162,1.7009353116118524,2.900240591136647,31-07-2020,1.6716449161222575,2.0640831282071472
47,0.051416847724431426,0.1048832825900843,0.13172132235956174,0.22012591038456836,0.3090540028676317,0.5876359704905767,0.15374416851666844,0.18914246519060104,1.7719869397360637,3.275678360087805,01-08-2020,1.1233687033124478,1.420441108782272
48,0.06474655011436964,0.12636874527836311,0.12070977421809392,0.2068637045431592,0.36047608012334387,0.6445502312011223,0.1705862627684249,0.20484275700987475,2.163925206874973,4.162175139013121,02-08-2020,1.1655671709925604,1.519753808885613
49,0.07574843345474237,0.1315237067702019,0.2880575463661279,0.47342966706716244,0.38890870817676576,0.6335037524419086,0.1811532234362353,0.22144746931358242,2.088712019029626,4.064378409650323,03-08-2020,1.8729135834751631,2.2905912095603203
50,0.061754693236747996,0.12392041026111342,0.2978494865822399,0.5098025980438026,0.32691648912883986,0.6037513253425242,0.1853150578262359,0.22787104601240973,1.9953808376669342,3.7986084135480933,04-08-2020,1.8877920522588343,2.3573241564839216
51,0.06677175171284908,0.13025160372384728,0.26161273394633194,0.4591727978464319,0.3328870395481739,0.627328390879041,0.18093827065395496,0.22272900821844782,1.9777697420907243,3.8807856428942045,05-08-2020,1.7977078199146597,2.171724075200224
52,0.08416759069087415,0.13709774829848007,0.224416705802357,0.40571691796024223,0.43864311846505005,0.6797784098921985,0.17584919995428316,0.213101122808589,1.9808723650475095,3.6683399456846195,06-08-2020,1.7263732006561185,2.1218370281888435
53,0.07628552670065035,0.15023691008768705,0.19710699815945631,0.4368066279525208,0.4023845054098897,0.7262037078839907,0.17720827779559947,0.2218975739561765,1.647863173423164,2.9072873959910677,07-08-2020,1.7166925852687043,2.165488019808708
54,0.09598027599494574,0.17940617215719576,0.07402610487420576,0.20386405543864783,0.5034088223029713,0.8169475396976925,0.18248865391567756,0.223104818810163,1.8315974556406647,3.2694844874546716,08-08-2020,1.3731937900884779,1.8334385988537765
55,0.08873029512261635,0.14675440278889293,0.06937537395936072,0.15305652266533804,0.5197980290552852,0.782979906785942,0.16191008784856478,0.19476323366163212,3.5564513649550906,7.548805463532879,09-08-2020,1.175221117024619,1.5376527836259009
56,0.08337895355741863,0.13385654834568217,0.14372400100622823,0.2990684282600899,0.5159363174148361,0.7799071233282429,0.1538258116651513,0.18014879521115856,4.608126406095255,11.572104118358215,10-08-2020,1.4608222291664406,1.691624981763777
57,0.07200098759918616,0.11367008087140434,0.15466947738102063,0.3091423646257937,0.47021918035740917,0.7227539744391529,0.1422052778591933,0.171182926449025,2.955986931272825,6.1944647835769535,11-08-2020,1.3355600392136067,1.625026207586531
58,0.06074116899502459,0.10635063512980839,0.13119310715902155,0.27334938355463034,0.43214689121104155,0.7330562621801254,0.1313257627640973,0.15498829836363698,2.979267350805669,6.695533078283356,12-08-2020,1.2081932913656155,1.4159666830889428
59,0.05312700624663336,0.08540632751544136,0.1519893367601593,0.2861934037684793,0.40498071501637717,0.663619671615391,0.1205073495719131,0.1391806837908221,6.036087698324605,25.451418636935593,13-08-2020,1.1062856116668924,1.285366311618002
60,0.04836652589850586,0.0775927505794997,0.1448945840595809,0.2639497616400052,0.39069965270452883,0.632793906691019,0.11420732323010566,0.13275505351087985,6.70264901686978,19.17610672636393,14-08-2020,1.01501435176923,1.179555051093939
61,0.03723876045396674,0.07088967927203747,0.08707097040969819,0.14518434115577897,0.3299641390701085,0.6024398614489617,0.10974554461039884,0.12564194895240025,6.151876462888475,17.33855110131669,15-08-2020,0.700872567471984,0.8662701798258816
62,0.04127103750949975,0.06951249925499495,0.09132547505569011,0.14948468054813993,0.3344453305736678,0.5572437655365586,0.11377275198090811,0.1332365262260071,5.904941441041249,22.518232530833252,16-08-2020,0.728713463608238,0.9069505927472485
63,0.03820785462585714,0.0746875105123234,0.21121201707300133,0.3405221831351192,0.2730955908275215,0.5351313415583132,0.12953734232756792,0.15015593714335806,4.623905198709162,14.359672074496997,17-08-2020,1.1268263619397407,1.30135958367031
64,0.045541056739316285,0.0832373429657919,0.1496989661915083,0.26954478296175804,0.3420774045507028,0.6285013230252611,0.12172667789048344,0.14200625152057805,5.129920694804666,17.569747888596524,18-08-2020,1.0315681904070082,1.2069028182940968
65,0.04449977047399954,0.08060603092057765,0.17251023061678122,0.3055739065574977,0.3014043254345419,0.5789115812884502,0.1282319516125451,0.1510293534156837,4.470083965132295,11.845206516988927,19-08-2020,1.0600123823774836,1.240189835926076
66,0.03749801061521055,0.0707311139759546,0.17464340728864344,0.30102102609196146,0.2854535914569414,0.5562618519430348,0.11676678267499153,0.13758101076697252,5.200159832859558,20.17842478509823,20-08-2020,0.9510559998843852,1.1230933851686657
67,0.04578356728349289,0.07930650959693791,0.12413442362395972,0.2454539588891277,0.365749348973471,0.6563519551818325,0.11027032733881664,0.13151995402379016,6.669159213016827,24.80378148806339,21-08-2020,0.8902398966007699,1.038579821385745
68,0.041655445061123904,0.07511347659380647,0.08648924227277294,0.17044885960083153,0.31736049130636823,0.6073073486131456,0.1180712982876823,0.1387099875791996,6.566914668364505,35.459352856475,22-08-2020,0.747801738516882,0.9142093262232742
69,0.041945612669035834,0.07097239870333451,0.08321711025193089,0.14248363271736983,0.34495980633220574,0.5928395414102706,0.11289440565520374,0.13121855878773908,6.889813911919632,37.430476429836034,23-08-2020,0.6918541243694871,0.8433490616789052
70,0.039465411428822345,0.07068829530585838,0.16896328245964198,0.2925635360179358,0.30100322057315915,0.553881220075917,0.11993770065544286,0.14171824106412476,7.231665022583346,87.08451702479648,24-08-2020,0.9210959534940726,1.0822404784744712
71,0.04229118752006435,0.07030130047514806,0.15201172033125945,0.2599889258363436,0.32985589805940907,0.5734402659363208,0.11656643957925836,0.13657456170713816,5.642830636113592,35.358605678679936,25-08-2020,0.9321689838728721,1.0644467102456956
72,0.046772986363671776,0.07801840685670597,0.13108888228830762,0.2428729390499335,0.36201483255456385,0.6228192266649205,0.11741631069673025,0.13689119141876452,7.129737073120197,54.55611388954235,26-08-2020,0.9385257670103283,1.0753314661861653
73,0.05027624357061471,0.07834806724623071,0.11832717201512756,0.21413167008365624,0.41075908339414385,0.650298382273835,0.11437430518807166,0.1345873567153874,5.708781979092512,25.111585264318702,27-08-2020,0.9280343152445237,1.0908957907568184
74,0.057322693105006955,0.08552966352876157,0.09798256982682102,0.19157057112945286,0.46440385513076254,0.7029462480575422,0.11486586856277348,0.1331446803885598,6.222576634473091,22.389049192849573,28-08-2020,0.9365078174664581,1.089090833577096
75,0.054797204076663546,0.08376169425916763,0.07495212552440511,0.1300416102457225,0.43292810421244987,0.6591725509775423,0.11654621455912967,0.134339240262829,5.318818155951597,16.8200788651265,29-08-2020,0.8211035504154961,0.9772333438070008
76,0.03644886142678175,0.07537374201508562,0.10450570252196882,0.17795523556522222,0.26727780261762396,0.5638043046780923,0.12480894710452928,0.14577768458873794,3.7495241720302506,7.176508131766914,30-08-2020,0.7960212713995661,0.9853431594611309
77,0.04720659312157269,0.08614972016919069,0.19376948097098076,0.29802279410903426,0.30732528205638227,0.5493297972837029,0.139609730445333,0.16111564905368592,3.3557697248467746,6.0783421698261435,31-08-2020,1.1942184970840088,1.3776432198610102
78,0.052052471245749105,0.09393763012563572,0.18418106929231204,0.2888084003277664,0.3441800799563467,0.5657711997907874,0.14679785199255904,0.17125363317605266,3.528537663603347,6.271318897209618,01-09-2020,1.2679925447582696,1.4832138997956872
79,0.053760238673536014,0.09236771474950399,0.17267926469937003,0.2768581496954608,0.34579485951523053,0.5808185901236611,0.14907121061398032,0.17187580207235348,4.021088878206646,6.5066345484921975,02-09-2020,1.2610665319559426,1.4594321164102624
80,0.06409128097046247,0.11197000198425465,0.16904055851867497,0.28268764924625833,0.38272941529157145,0.6414666604259456,0.15664826330947493,0.17950401056949705,4.606778415935727,7.721204828557058,03-09-2020,1.3729878913803553,1.5742785822265972
81,0.06316501592615346,0.10629159287325687,0.18727400156807977,0.2987712544229905,0.36342230840443523,0.5848585292219888,0.1658289213980504,0.18692680145439391,3.563200023701768,5.7745688393131385,04-09-2020,1.421402174464536,1.6062309177631642
82,0.07261384545704187,0.11229079234876517,0.12765329964140917,0.19510797599828483,0.40945052120695924,0.6164197169353955,0.17172688517636903,0.19357855014457886,3.4157710397202212,5.645521676357148,05-09-2020,1.2418971732765907,1.436783017060715
83,0.07152477107424371,0.11423899035172656,0.1339517817479712,0.19207969548113143,0.39201991914570655,0.6042178936779472,0.17099610293886572,0.19737974711809067,3.7456904485823492,5.8619130134016695,06-09-2020,1.2181385991905558,1.487824048427474
84,0.09574351161022619,0.14096307128491653,0.1760699877943225,0.2763290525797449,0.48527447488188413,0.6782665232607642,0.18488428314108654,0.20946823335209838,3.568050679037202,5.683405728402457,07-09-2020,1.644636206694979,1.8602586310204583
85,0.07247330119856517,0.1244312297384505,0.2096292331288841,0.33701971116941626,0.3787174572471325,0.6171164327955394,0.18298190775587242,0.20860736776727098,3.0662877867841716,4.449335634727405,08-09-2020,1.6398595517664782,1.8627690383404938
86,0.0874784113534877,0.12742544732241343,0.1792105996672817,0.2810434623216621,0.4487062566562084,0.6509777645408673,0.18315301040561902,0.20739680514369763,3.4495799659194253,5.558659769787329,09-09-2020,1.5924003013097237,1.8031296482024899
87,0.08089330257007772,0.1299180114100165,0.22432025829939417,0.33201875195085695,0.3921434433386527,0.6053882148131522,0.19474007661741455,0.2238692108464772,3.3606651867444666,5.231478326641059,10-09-2020,1.711545758534841,1.9671772725005479
88,0.07133554464675355,0.11689876552918295,0.2321606232141479,0.3213939540553041,0.3585394760148072,0.5531383304778207,0.18772373230133296,0.21369103038955853,3.432689821799523,5.203607256194968,11-09-2020,1.6023239825895512,1.8272334259411211
89,0.07018786311791375,0.11916345670777592,0.17957510763664047,0.2490217025366255,0.3428352467338228,0.5392220208192602,0.19886817912617993,0.22908869543243196,3.2758016273481436,4.607929928007824,12-09-2020,1.3941505910130603,1.6682647048880692
90,0.08833114848006005,0.14063472054421386,0.153413855683128,0.22936762826297225,0.4034311433333789,0.6057880596324801,0.20943063235232975,0.2372737769875703,3.0625989394780913,4.372567713578825,13-09-2020,1.49574554085014,1.7745725745436798
91,0.09063945048665842,0.15425938643511825,0.22380426193638553,0.3231996454955861,0.4206501579082985,0.6310105586400931,0.21620637154591144,0.2464347643342049,3.4809167442913496,5.0304126858597344,14-09-2020,1.8493884136072594,2.1097472102873347
92,0.11959794466409054,0.16230949286080457,0.2099343492254514,0.3040201170319211,0.5088103659311524,0.6616250462448211,0.22662752605046835,0.25551199728616847,3.887235048148098,5.702897036401182,15-09-2020,1.9453332791877407,2.1928315496072077
93,0.11864791749449292,0.16521314423397562,0.18772946882733302,0.2796985658543478,0.5107849001176021,0.6870685243935101,0.2230478797087893,0.24712107752585175,4.476341781247488,6.330393128660581,16-09-2020,1.891317710266515,2.095187573502389
94,0.11569423667092942,0.16864281561269254,0.18481672830910903,0.29423141975311,0.5081699718271104,0.6909070600549965,0.22263096614641875,0.24853796682532459,4.568905279178338,6.306253324381225,17-09-2020,1.8962883991827963,2.119592484107524
95,0.11719295245555524,0.16080565953980497,0.16628875548876101,0.2522277168620052,0.5330017789505864,0.7052477374895834,0.20926230098595622,0.23649426768204598,4.62056738260188,6.496305545587273,18-09-2020,1.7510057818748197,1.986170091214614
96,0.11475960945768403,0.15658340038833035,0.13609835846927462,0.19660375705802316,0.5143152418074091,0.6704395702864668,0.2167642231092934,0.237480302886376,5.874403704815009,8.52902310205691,19-09-2020,1.6178663121095704,1.8154631146761144
97,0.12521930786404764,0.17099878735718524,0.10120154967524102,0.1621935693575018,0.572425577920142,0.7440404629982521,0.21532372181124304,0.23473304103314582,6.129648670487045,8.831356361765588,20-09-2020,1.6069049234559232,1.8327841272371337
98,0.12171267092387009,0.16498707526891795,0.1819563703180584,0.2788081653604791,0.5278625711845427,0.6952396020440195,0.22367680901088285,0.2438970762922814,6.0864055241937525,8.352129357405106,21-09-2020,1.9012789580593763,2.075022991110866
99,0.11494068228688722,0.1579681086358791,0.20246879957359737,0.29153509586178067,0.5020315669491502,0.6637155994872923,0.2245967827024292,0.24438281919177085,6.00008526226292,8.599777492256376,22-09-2020,1.8923598357090718,2.067046389779822
100,0.10265779333202292,0.14416737578094835,0.19587700565152955,0.27668596139891716,0.47543441518788937,0.6338622350680116,0.20945274957893104,0.23184205666232716,5.755814195928436,9.072291261901164,23-09-2020,1.7200097819855256,1.9204521792964846
101,0.11221285970029923,0.14041025403815163,0.17315025665653494,0.24026510361690026,0.5316190499228097,0.6601807929739538,0.20299828100984632,0.21855446092015782,7.713519263717905,11.26222538747047,24-09-2020,1.689586255697821,1.826298549679088
102,0.1096635831018628,0.14529802947159887,0.1467663345498592,0.23009721639435057,0.5289252819476314,0.7024900803510304,0.19867472744105116,0.2164992068585636,6.840839554753323,10.31206405223935,25-09-2020,1.6330585693428135,1.7829162057242838
103,0.09397398297991018,0.1305008463817056,0.14063195695777791,0.19920296184681524,0.4568971223038955,0.6218828889627376,0.19923312744852337,0.21699687541225446,6.527270976402883,9.695219112935023,26-09-2020,1.4290647377351373,1.6030615249144333
104,0.1100484502317237,0.14550358965203322,0.11953938159844267,0.17877002984394966,0.5275027278734761,0.6784466422082677,0.20269255970539182,0.22087308929980917,8.081044997505568,11.892642923829717,27-09-2020,1.4836867405292804,1.660511555062973
105,0.09884870153595324,0.14419281464652542,0.17078733206296334,0.26897806079475944,0.47541450734118296,0.6678069923464546,0.2053203899910335,0.22163862717533983,7.707597489138262,11.308487065944874,28-09-2020,1.6940231890458686,1.8312579546411833
106,0.11278900166738275,0.14254064228929128,0.18041318210418014,0.2582251902313127,0.5201641783920795,0.6580348473581874,0.2108425747528219,0.22558601827854521,9.372452217873725,13.902757137163675,29-09-2020,1.745687969881896,1.8697443548750743
107,0.12059761568399231,0.16211429505988093,0.17256127249760062,0.26133323911784234,0.5312859478724796,0.6914189173638631,0.22103708430725097,0.23762840234125623,10.559129577402373,15.645089069256274,30-09-2020,1.8317623658151942,1.9778244538903684
108,0.1177907170705554,0.1569918695317833,0.19008999604012136,0.273692322161766,0.5259054113245282,0.6759680543808834,0.221781264382503,0.23766063383182892,10.89934330768363,16.8529261699491,01-10-2020,1.849167420628985,1.9855372931035797
109,0.11316928707227163,0.14827395328508203,0.20186835474017822,0.28284138631108213,0.4938441757565411,0.6404558176607166,0.22237920785009102,0.23886783752116797,11.20933704461124,17.38117809189652,02-10-2020,1.801030586223662,1.942349887776965
110,0.119636417651943,0.16026134724543128,0.16331137664738918,0.23931057987725143,0.4886792160535897,0.6478494509926712,0.23706891497466206,0.25561578340805347,8.008594628896432,12.119993697993626,03-10-2020,1.7522665658031429,1.9064118088110096
111,0.11484237109336004,0.15263619928911157,0.17776240920329847,0.2503307091515179,0.4577958290337363,0.6106623861243373,0.2439071163316951,0.26188034000647153,8.685392393215853,12.154541683210224,04-10-2020,1.7393063887807214,1.8991049775650712
112,0.12375320529784006,0.1572996682671827,0.22610657220762725,0.31320970858036845,0.5071318100837086,0.6440095505822566,0.23819553898811024,0.25149697695512363,14.676207471828995,22.133637596629328,05-10-2020,1.9790919763465458,2.0947356843156095
113,0.13428165694333188,0.16523009506843053,0.22463321211984766,0.3131435035683434,0.5330511491628591,0.6558165871033623,0.24529451416794465,0.26055234499551405,15.653322658739201,23.76064051215203,06-10-2020,2.0402769578201023,2.1629913285983737
114,0.11858209500278499,0.15151761350191056,0.23013715541239657,0.31701067592530763,0.484004279657122,0.620692252878259,0.23899378438767716,0.2527375360503097,15.246897085666953,23.087738176178867,07-10-2020,1.9342844149328948,2.0389931954410225
115,0.1170757301059782,0.15076193919347491,0.2351968576899581,0.33736425369462725,0.4764328162620371,0.6175499277314647,0.23788052943766416,0.25565181275143295,13.134832937146564,19.276624186614697,08-10-2020,1.9362756272329706,2.073873505289807
116,0.10833787638022477,0.1482976727684159,0.20895012598676738,0.31896184513703774,0.45290910206524937,0.6243693088925942,0.228553438361071,0.24678717194324853,12.157944204160167,18.965643995199617,09-10-2020,1.8231279062518246,1.9445957522484707
117,0.12860161834423564,0.1638168495123992,0.11569812229716361,0.1955968793287974,0.555340438322067,0.725046982443059,0.22119939082426368,0.2364886575339034,14.647268455333428,21.16766925711458,10-10-2020,1.6516105907255365,1.7700862459906799
118,0.12531309835028973,0.15106313106492628,0.11913668747388607,0.17716209968861768,0.567355063164981,0.7015526900762366,0.21235976141358948,0.22381430182417344,22.562298315388944,33.75118963478439,11-10-2020,1.5651244149296066,1.6569766502343328
119,0.11755391233662649,0.1485030795682474,0.16752074270087944,0.2703385903769256,0.5459881817460678,0.7089198110409749,0.2070332190134872,0.22043250316665877,20.20616450474838,32.58976488642485,12-10-2020,1.7089382988073927,1.8115232977112319
