,date,rate_loc,rate_mob,frac_loc,newlyinfected,R,disp,sample
41,15-06-2020,0.02808634447494504,0.18591854555993087,0.29479013998864445,0.09527572555861925,0.7611320953293668,13.389443581169777,41.0
42,15-06-2020,0.031426518942035214,0.14458870679511193,0.3755574953068434,0.0836796478162649,0.6773692654139776,29.776488017345642,42.0
43,15-06-2020,0.029970284813942975,0.14869705702216363,0.3580331143507862,0.08370813651772811,0.6756734043312329,17.174548990931633,43.0
44,15-06-2020,0.03558232513454597,0.12459639984026921,0.44141107388144996,0.08061040431464649,0.6594967294232346,8.536358152946505,44.0
45,15-06-2020,0.034788586647359954,0.1445384313074975,0.39976061757199016,0.08702354638797083,0.7072036454308661,10.124892265923355,45.0
46,15-06-2020,0.03141796965883906,0.15459606570647766,0.3599359291491062,0.08728767292865593,0.7047847421273212,3.5391547303027817,46.0
47,15-06-2020,0.0376393805583784,0.16428722748682556,0.38798930329317877,0.09701138726996482,0.786870810688656,5.1449476207640945,47.0
48,15-06-2020,0.03210847112960158,0.14385379515337104,0.38180731095292986,0.08409600918710536,0.6814298783576064,457190.74020579597,48.0
49,15-06-2020,0.015669173064603192,0.20202555522858945,0.17669444180773672,0.08867949044856206,0.6946869127317381,10.183827868101345,49.0
50,15-06-2020,0.023507093579933712,0.2016091073418486,0.24393324971698344,0.09636691023961327,0.7634144720940214,6.481851799920555,50.0
51,15-06-2020,0.03475198167649289,0.159192892872403,0.3765807849497183,0.092282939186961,0.7471351291586176,6.336339078018777,51.0
52,15-06-2020,0.015990545071156388,0.20896892608941617,0.1747406952435393,0.09151013762918862,0.7166265914434456,3.7746236053375624,52.0
53,15-06-2020,0.0361871733750818,0.1510453697339807,0.3986526849442136,0.0907736853199565,0.7375473530938456,21.244191806037318,53.0
54,15-06-2020,0.033532744654465874,0.13076464207800897,0.4150607178799309,0.08078997411691043,0.6581695533064085,32.697575174813934,54.0
55,15-06-2020,0.02560229982681116,0.1506737994728384,0.31981075906675316,0.08005452943960296,0.6421641695839291,22.70392740239196,55.0
56,15-06-2020,0.023745112135475623,0.18054840898266517,0.26681768539600903,0.08899377153442166,0.7076786955087846,28.997401552325023,56.0
57,15-06-2020,0.03645990504963267,0.16699858522278532,0.3766061066164846,0.09681177338624908,0.7838044014695532,505906.8157730573,57.0
58,15-06-2020,0.025461927749648457,0.16768856082901504,0.2958516916739198,0.08606314740194877,0.6876552513512934,198.6013392970023,58.0
59,15-06-2020,0.027462300820066295,0.15139086564774482,0.33419829168000853,0.08217367204965,0.6607155363671608,103.89816238967754,59.0
60,15-06-2020,0.037464048536383104,0.13233104358717723,0.4392684634401334,0.08528736218162168,0.6975202156637422,6054081.991257824,60.0
61,15-06-2020,0.020257610619242822,0.1963585069183726,0.22207445438352738,0.09121990494349022,0.7200222597432622,3401139.810996181,61.0
62,15-06-2020,0.039100409764549475,0.1414209032480091,0.43344378643762144,0.09020872137978281,0.7370792145193802,4.037418630298803,62.0
63,15-06-2020,0.040829012751287225,0.1445069308702419,0.43877353020115767,0.09305258850179267,0.7609673971325036,4.473095818979046,63.0
64,15-06-2020,0.026597351549467664,0.1446435448983175,0.33722899586941707,0.07887029844778466,0.6344687240113868,8.303127731361823,64.0
65,15-06-2020,0.01702380077939715,0.20846531177627337,0.18431728366013958,0.09236139140801972,0.7244540373650437,15.979444451474006,65.0
66,15-06-2020,0.030515452181893436,0.1514210726141993,0.3580040038484482,0.08523773995223631,0.6880167634875385,5.498476230629267,66.0
67,15-06-2020,0.030875906479947653,0.16606763217325896,0.33970131517493807,0.0908913363024435,0.7314665311663925,6.167510101231253,67.0
68,15-06-2020,0.0379553109233025,0.12798176532082622,0.45073908902523147,0.08420683239473345,0.6899519555378588,7.84771223671427,68.0
69,15-06-2020,0.034242603531486275,0.17934524146962888,0.3456877777886772,0.09905644842444837,0.7979556467162339,44.95870191687296,69.0
70,15-06-2020,0.03978820082564241,0.14279902699332067,0.4353454205435109,0.09139455464115938,0.746996738821066,95.8201386631147,70.0
71,15-06-2020,0.03769707528813317,0.14134791223946086,0.42461698878790755,0.08877900857368315,0.7243679638186017,15.545914440426035,71.0
72,15-06-2020,0.028835310719582924,0.16378918219331803,0.32757225900860415,0.08802732809809002,0.7070158042250316,63.91936610824901,72.0
73,15-06-2020,0.038984436503077285,0.13085611786088058,0.4518639348082594,0.08627472453542824,0.7070227936643675,2558813.0600556694,73.0
74,15-06-2020,0.03981289952455396,0.16285045190834205,0.40351320198339813,0.09866566776219628,0.8023005424176255,6.93470706888581,74.0
75,15-06-2020,0.03358092742580643,0.14857716207005048,0.38476945558096665,0.08727545011363312,0.707532409405296,306.77899263175004,75.0
76,15-06-2020,0.0313919652316445,0.12689933817169435,0.40635634788537167,0.07725230673768091,0.6284661309708157,8.065955311255163,76.0
77,15-06-2020,0.022585235281169902,0.21926656034660724,0.2218015788746608,0.10182630527590938,0.8037048363935999,8.59634045972454,77.0
78,15-06-2020,0.03294228884269634,0.13650915831304772,0.40038983394124894,0.08227553761399975,0.6686865746372438,2.8943035347800254,78.0
79,15-06-2020,0.044565914500425435,0.14122220473049635,0.46615886247964594,0.09560241816140808,0.7852587199779894,11.482153493071852,79.0
80,15-06-2020,0.03296718582270545,0.14027149553362978,0.3940609846657401,0.08366011126594954,0.6792441650744787,15.226963665719797,80.0
81,15-06-2020,0.027476679983342574,0.17596286844315545,0.301715536656239,0.09106816403242853,0.7283471389134935,31.91939040714652,81.0
82,15-06-2020,0.026274907003858584,0.14927129397182004,0.32753445889881455,0.08022028305722699,0.6443073833270112,44.01405275326756,82.0
83,15-06-2020,0.027436244967761543,0.18064298868151202,0.2959072025652317,0.09271908466544786,0.7408437760114782,6.930678457147279,83.0
84,15-06-2020,0.03959832045735054,0.15267338164241967,0.41782199982028456,0.09477318205930454,0.7724299133853503,18.901053309635486,84.0
85,15-06-2020,0.0379946878958813,0.0987790034915089,0.5155836326057432,0.07369257961866896,0.6100812873402387,26.135296925603924,85.0
86,15-06-2020,0.028937812184872267,0.1602000854203573,0.33325915257088834,0.08683276051575758,0.6980697458943932,15.737085674073748,86.0
87,15-06-2020,0.020834661135645416,0.16437665245434938,0.25965758497020053,0.0802389852699142,0.63730629067265,26.623374429285395,87.0
88,15-06-2020,0.019543919364195837,0.21378916121530564,0.2018885143606219,0.09680550389947222,0.7615453707848647,15.524921050941874,88.0
89,15-06-2020,0.02827260897259827,0.1571877404420005,0.3323103830076117,0.08507892144901978,0.6838642079157538,5.278371648759503,89.0
90,15-06-2020,0.03910928902412159,0.13785413236568309,0.4397830285586359,0.08892859997872152,0.7273600821103866,24.626214226993824,90.0
91,15-06-2020,0.04370654878939983,0.1330603595485927,0.47614026737747117,0.09179343102008732,0.7551761797037332,6.997163972161989,91.0
92,15-06-2020,0.02462835125895433,0.182689071031856,0.2716842881244214,0.09065062771563533,0.7214332537679433,7.764054504030195,92.0
93,15-06-2020,0.03627892714357883,0.12981425255734858,0.43608309138265616,0.08319269391654682,0.6800409363487476,6.393189262440497,93.0
94,15-06-2020,0.03287693958209349,0.1406358580618057,0.3927877382283495,0.08370154254402994,0.679440580397016,41.868320831342835,94.0
95,15-06-2020,0.03183427972478417,0.16999742937207646,0.3413135221102991,0.09326990483106785,0.7508060081323482,138.23699662181303,95.0
96,15-06-2020,0.03886269469141808,0.14751319883327066,0.4216290770125211,0.09217271011473427,0.7516961978669681,31.500390989670123,96.0
97,15-06-2020,0.028653676093155514,0.14123034635784756,0.3595501763419516,0.07969312206901638,0.6434238727837278,7.132258239072809,97.0
98,15-06-2020,0.026722889579681962,0.17238244332159894,0.3001882494325176,0.08902043844220917,0.7117912672327338,15.397896320538404,98.0
99,15-06-2020,0.0367917504578744,0.16683191400327646,0.3789706175721605,0.09708338523333888,0.786304892044933,5.8640975759421545,99.0
100,16-06-2020,0.026568889047918612,0.1271548145427588,0.3641434747189962,0.07296269435672685,0.5909761901963552,3.619975757107312,0.0
101,16-06-2020,0.04645199350760011,0.11938888298405664,0.5160626469656627,0.09001231494030393,0.7465438670031457,5.176714573498282,1.0
102,16-06-2020,0.021458176016548907,0.15751888679900772,0.27186116661754695,0.07893064053070946,0.6300126602849971,139.40843324246728,2.0
103,16-06-2020,0.01883870401164181,0.1812835690344659,0.22167883620285642,0.08498196911500687,0.6728680704978363,7.604716490440849,3.0
104,16-06-2020,0.02866782914210185,0.14442766182034328,0.35234124304073655,0.0813638190485335,0.6577963353934541,5.636016639723534,4.0
105,16-06-2020,0.027115936109371453,0.15000079494730684,0.3313070099190777,0.08184534373720184,0.6594905960053751,4.187579172723488,5.0
106,16-06-2020,0.03582489307621228,0.10709429399194142,0.47830680265673,0.07489940113171044,0.6175865150521044,8.92218357492714,6.0
107,16-06-2020,0.03260217946745195,0.1290376362505738,0.4091487377368447,0.07968295258048906,0.6499889726308962,7.979926796115905,7.0
108,16-06-2020,0.028255578099312735,0.12829730554229724,0.3764086294944006,0.07506623356979401,0.6091902035688233,5.043987299067057,8.0
109,16-06-2020,0.02247515017349594,0.16908422752284208,0.26702930665366215,0.08416735397005048,0.6712920180279216,4.489839311018413,9.0
110,16-06-2020,0.037154422546593735,0.1137569178576463,0.472342846575314,0.07865986076846311,0.6479941161537142,4.520243051715775,10.0
111,16-06-2020,0.0317679480453769,0.14706879360358238,0.3718699136062285,0.08542758336458445,0.6927811442814248,3.847475369404277,11.0
112,16-06-2020,0.015320404680954296,0.16912314495121733,0.19889704759258056,0.07702680792093261,0.6076403480633341,12.549046892912333,12.0
113,16-06-2020,0.036976223257238525,0.11444305656347017,0.46964665148270274,0.07873200658516857,0.6483172076181464,14.814822448060227,13.0
114,16-06-2020,0.01958260586616077,0.1507476148445666,0.26255597590126684,0.0745844987871262,0.5944361805234293,3.0021512008471767,14.0
115,16-06-2020,0.033514379826604795,0.1601264589246201,0.36453142837046343,0.09193824515055267,0.7447180813130767,4.002978631884622,15.0
116,16-06-2020,0.024869499473919483,0.16157922833762933,0.2966891409312003,0.08382342338470186,0.6717237302449665,25.629612331488673,16.0
117,16-06-2020,0.02290554050004931,0.17564088254709487,0.2633123084491227,0.0869900105884155,0.6933917442875364,8.780768419765081,17.0
118,16-06-2020,0.014532329844058226,0.1675192224164464,0.19209058548367264,0.07565352465070939,0.5961494924137882,7.90011421274996,18.0
119,16-06-2020,0.03439871647049911,0.12662659509449037,0.4267841671028821,0.08059979521734889,0.6592836389900391,4.809208364044437,19.0
120,16-06-2020,0.0316019263167816,0.14792073088558338,0.3693004551103768,0.0855724001405208,0.6936747095211643,4.132885641925576,20.0
121,16-06-2020,0.030152860122090817,0.16929411579633025,0.3280278597800063,0.0919216439186385,0.7402981076964451,19.178491009036,21.0
122,16-06-2020,0.024472990421665272,0.1499920933394244,0.30900543516558665,0.07919922317402261,0.6359131082287011,5.2313540030387315,22.0
123,16-06-2020,0.01571022960659807,0.175731329811658,0.19680173093763512,0.07982770035481301,0.6295221507560723,4.526479358179025,23.0
124,16-06-2020,0.02618460882379795,0.15990119883498505,0.30978066344352323,0.0845262855748636,0.678769290082583,4.085237638087429,24.0
125,16-06-2020,0.04357090850216562,0.10424007571326094,0.5339308803508138,0.08160402423912586,0.6786709507192661,11.29976309629265,25.0
126,16-06-2020,0.030338935368581114,0.16197344125370688,0.3392224673321879,0.08943669211294111,0.7215640239552529,4.557498620321219,26.0
127,16-06-2020,0.02299383546785575,0.1659802981048486,0.2751988276483346,0.08355353714383784,0.6672680423312294,6.384217883034998,27.0
128,16-06-2020,0.025128153056167443,0.19038052111462955,0.265651863935428,0.09459053922646424,0.7542576498072523,4.086392398954111,28.0
129,16-06-2020,0.026136872229957545,0.15750547126128617,0.31262540151342694,0.08360444194050877,0.6716703578411855,2.7606892202980298,29.0
130,16-06-2020,0.04313312160688819,0.12303337991460764,0.49002004987939934,0.08802317704653889,0.7271167409041733,2.518196109077153,30.0
131,16-06-2020,0.025124529422346907,0.16036353591516156,0.300407257874114,0.0836348948429048,0.6706100529790031,8.81100520527918,31.0
132,16-06-2020,0.01588772381534396,0.18944453152969543,0.18689547940529067,0.0850086040919736,0.6693036272613014,2.5302926149207416,32.0
133,16-06-2020,0.032083988772204156,0.18617356374593336,0.32080324820822226,0.10001142117918815,0.8045270008510887,3.788032124236018,33.0
134,16-06-2020,0.028721384311190243,0.1531467351754094,0.3395017977714806,0.08459862215670112,0.6825612620066703,4.5451101941638825,34.0
135,16-06-2020,0.024357481529255876,0.16485528231558355,0.2882313345233462,0.08450670906248385,0.6762865536208623,5.3825544129693785,35.0
136,16-06-2020,0.035852202050537796,0.12333542277655274,0.4434274673790832,0.08085246108556461,0.6630695191270575,30.256005567523953,36.0
137,16-06-2020,0.024094084163617593,0.17626002417237666,0.27254377883509767,0.08840445475071985,0.7057082981272315,6.11932844777642,37.0
138,16-06-2020,0.032492502471493934,0.13945918042204808,0.3897119545341504,0.08337568836022612,0.6780412550623952,5.660475523215845,38.0
139,16-06-2020,0.02952919203008708,0.12812703237552622,0.3871273479281092,0.07627772149946571,0.6200661980102786,2.701115558921047,39.0
140,16-06-2020,0.019126867390627043,0.20438127500804082,0.20413406058068964,0.09369757960145322,0.7397773555896291,4.960300123842932,40.0
141,16-06-2020,0.03433971738594833,0.12405454591577808,0.43139071507749294,0.07960235625326267,0.6515933265814802,5.921975608533156,41.0
142,16-06-2020,0.036146164619638384,0.16457716328765323,0.3757635158930266,0.0961939174263224,0.7805698965398943,4.850936059709712,42.0
143,16-06-2020,0.016046162640096635,0.1845704914073739,0.19242611112281505,0.08338869681700967,0.657138343092659,2.8952209338921335,43.0
144,16-06-2020,0.02095680308529342,0.13158386316254816,0.3038688980286413,0.06896659454538229,0.5533000292536633,6.571547076144871,44.0
145,16-06-2020,0.03575304222928797,0.11673889498298462,0.4563451868153229,0.07834648696263509,0.6438111156751409,3.2115100481528076,45.0
146,16-06-2020,0.04150118385556381,0.12229500315222566,0.48188922196499373,0.08612183457088944,0.710515856189919,2.57185316391563,46.0
147,16-06-2020,0.02645963162121066,0.14664448803416047,0.33089241706228717,0.0799644544777522,0.644292491355464,4.807180489663406,47.0
148,16-06-2020,0.028204146803425978,0.14004764657883884,0.35565474075893194,0.07930204091541455,0.6414632280689438,9.57209399519797,48.0
149,16-06-2020,0.03890582351238042,0.11816627685687506,0.4743451986654651,0.0820200639151383,0.6758850753522597,6.074202381420961,49.0
150,16-06-2020,0.020285614160770883,0.19555555700814956,0.2213712621020439,0.0916361679838098,0.7255185295060412,3.7795357415265003,50.0
151,16-06-2020,0.03453522675088556,0.1663687999920482,0.3626252789007358,0.09523667752997206,0.7712041773357361,6.028798312921618,51.0
152,16-06-2020,0.03834314757866708,0.13925421616714928,0.4300895223664274,0.0891515500486885,0.729611042859878,8.391205271565429,52.0
153,16-06-2020,0.03577031991577824,0.13981880904511942,0.412173016623012,0.08678472018583167,0.7082547154710661,3.5713883987097947,53.0
154,16-06-2020,0.023505044607106555,0.17551408889406322,0.2684963591353564,0.08754325266383599,0.6983811086456919,8.928892642833617,54.0
155,16-06-2020,0.03173267898038928,0.1428875300107067,0.37837026694142645,0.08386673518747087,0.6808196578332568,5.042931835503341,55.0
156,16-06-2020,0.01870739234099158,0.1748743643062592,0.22672277083923148,0.0825121899831444,0.6538443169348233,4.456129727750729,56.0
157,16-06-2020,0.020029484895797908,0.17061064598286382,0.24343486991770638,0.08227861892821235,0.6537491914134326,2.4685027686394045,57.0
158,16-06-2020,0.02645722451130668,0.14009730457080552,0.3410612419486775,0.07757323687717038,0.6260333256905279,4.67152931433809,58.0
159,16-06-2020,0.03578454312104426,0.1307508398970717,0.42860669467823265,0.08349039705949704,0.6831223398006651,2.6612593692971784,59.0
160,16-06-2020,0.03238521431163005,0.13571719424310413,0.39540891392641647,0.08190309618982633,0.6666616122074347,4.101502537106278,60.0
161,16-06-2020,0.02924101986281461,0.1547620561487789,0.34117174368054287,0.08570762498489477,0.691691747928431,6.9114527109345705,61.0
162,16-06-2020,0.023024522869663645,0.15966370467575644,0.2832757271673122,0.08127954731562505,0.6499460114143083,1776899.235522097,62.0
163,16-06-2020,0.037417638604992656,0.1267907087236989,0.4471590156014918,0.08367859597924167,0.686645533460682,6.5560767808391835,63.0
164,16-06-2020,0.04427391113636617,0.12263869881212744,0.49734811927929246,0.0890199629195814,0.7361843525354589,5.870712932662341,64.0
165,16-06-2020,0.0508787688669373,0.09014861802097522,0.6073592797835388,0.08377046430420945,0.7045537094537379,5.354479159194881,65.0
166,16-06-2020,0.028547625631996927,0.16791893600411226,0.3178503993895234,0.0898146602515733,0.7221619812926819,10.942265747584901,66.0
167,16-06-2020,0.029668619614460105,0.15048411082351104,0.35079917859450427,0.08457437025174637,0.6835858828820878,3.549259165037447,67.0
168,16-06-2020,0.028019846231353368,0.17554896400895476,0.3043294146240623,0.0920707788498402,0.7387126950023787,12.696326156529182,68.0
169,16-06-2020,0.029622214664805045,0.14880712435973104,0.352997995872784,0.08391609870635218,0.6785009596473944,3.7514195243070665,69.0
170,16-06-2020,0.021697139084650048,0.1622978295233264,0.2681530953765385,0.08091325238734648,0.6454544507391267,9.786322415601632,70.0
171,16-06-2020,0.04517997788008258,0.12903489160155207,0.4897041026729208,0.09225974957832613,0.7620757605541268,6.5661428012909555,71.0
172,16-06-2020,0.032816175278988266,0.13512057534454827,0.3996301048538162,0.08211637431817692,0.6688403927806212,11.424012823518236,72.0
173,16-06-2020,0.02712748751293278,0.16496679114119878,0.3106767658820072,0.08731740024368478,0.7012826308322537,4.534136103240083,73.0
174,16-06-2020,0.033364705896528644,0.11632221279409902,0.4401320903254336,0.0758061196398081,0.6213654126518466,5.499085112611803,74.0
175,16-06-2020,0.047576720619402185,0.10821990431646134,0.546469923490612,0.0870619197402536,0.725457789834243,3.5197308258437032,75.0
176,16-06-2020,0.024806703084996794,0.1910413660728479,0.2624764480249395,0.09451020566477551,0.7532338590133812,3.432007999540396,76.0
177,16-06-2020,0.029208847115005265,0.17438671470736483,0.31462940067033734,0.09283572054224436,0.7460711847724338,8.376519053680642,77.0
178,16-06-2020,0.02746215110044703,0.18984500701568852,0.28390770862923315,0.09672914917682278,0.7735656962342665,4.332002210312153,78.0
179,16-06-2020,0.03454199424793407,0.13940161022398748,0.4044532276809092,0.08540417502907346,0.6961458070280673,3.7607419233155577,79.0
180,16-06-2020,0.025889591497751233,0.19063997786792863,0.2712467470078018,0.09544664326244094,0.7617660577913878,6.158883200838863,80.0
181,16-06-2020,0.03496845503387393,0.13599157270736834,0.41340494056201454,0.08458644685362278,0.6904476045334285,9.778204340036632,81.0
182,16-06-2020,0.031083984462799825,0.10991873753774364,0.4366401438997912,0.07118902120445798,0.5832025239532124,3.2470687749150526,82.0
183,16-06-2020,0.020102572166771207,0.17989228047017608,0.23446456391065545,0.08573821063395938,0.6802555278162319,6.376002278967723,83.0
184,16-06-2020,0.03245365650652222,0.11044403103667097,0.4460962112842634,0.07275035224596865,0.5968723265244861,2.868798234079983,84.0
185,16-06-2020,0.032758206770231765,0.12395432019721683,0.42006168352154527,0.07798427720330643,0.6372197141193467,3.6121056021030955,85.0
186,16-06-2020,0.024966624249588495,0.15601964231225557,0.3048722942313493,0.08189207324507757,0.6571025258179481,5.003457741887065,86.0
187,16-06-2020,0.03400441770916374,0.10386258654652998,0.47294174043755555,0.07189980245284246,0.5923602772282611,2.876069610127619,87.0
188,16-06-2020,0.03152512413963002,0.14461879746278,0.37400409904126464,0.08429085194638945,0.6837925095429536,11.635891465996764,88.0
189,16-06-2020,0.02986449723613107,0.11711922702665395,0.4113753522278719,0.07259671021706794,0.5923916382311736,6.481793070799786,89.0
190,16-06-2020,0.027344470369828133,0.16945029135346512,0.3066546803320218,0.08917023650257569,0.7157055219895491,15.1344750805832,90.0
191,16-06-2020,0.03415189712161795,0.11904025919981773,0.44018674458799334,0.07758501940712344,0.6359520643001495,3.7343283488904166,91.0
192,16-06-2020,0.028482243690312346,0.15602355547122615,0.33348011947939754,0.08540912044405088,0.6884437113804271,3.2174494038976187,92.0
193,16-06-2020,0.021806689063294867,0.15917446885397185,0.2729821312243585,0.07988321054381538,0.6377302785771615,2.1237216556151672,93.0
194,16-06-2020,0.03983452885126948,0.13114327385693783,0.45429868352437813,0.08768356655194207,0.7203091601868238,5.751148169281359,94.0
195,16-06-2020,0.02815610693183414,0.1581343236055222,0.3279567110164579,0.08585312020165119,0.6914169790091489,2.9861815957191546,95.0
196,16-06-2020,0.03349727627654178,0.15258117259309562,0.37566408605685603,0.08916816251493372,0.7235477660148364,5.69982846796045,96.0
197,16-06-2020,0.039642508700703044,0.11570979662408873,0.4842692192199631,0.08186047580012877,0.675608076207302,3.196279853793216,97.0
198,16-06-2020,0.030348155039800196,0.14677842962775134,0.36171021006230075,0.0839018479311741,0.6793193374122681,3.364598150879102,98.0
199,16-06-2020,0.03479312773070531,0.12741570629604893,0.4280538793166253,0.0812821222091281,0.6649967274795506,3.6791049479478897,99.0
200,17-06-2020,0.034213683810351725,0.1300041139452413,0.4115680371238297,0.08313007989990669,0.6750987648443284,20.65284627258582,0.0
201,17-06-2020,0.025579251707016276,0.13594982592245436,0.33335473137913646,0.07673282932325944,0.6151340641681633,2.7491566467257718,1.0
202,17-06-2020,0.03379661263140474,0.12784688515199194,0.41265044029042014,0.08190131242225004,0.6652383274308502,4.605729279841797,2.0
203,17-06-2020,0.03458221360222586,0.10979266456363085,0.4556665391419227,0.07589368678979262,0.6208014490063025,9.536900675962688,3.0
204,17-06-2020,0.04240245878852282,0.10287730473328194,0.5227649365467557,0.08111190293025779,0.6707559846429588,4.005441090540696,4.0
205,17-06-2020,0.0383958726394448,0.08262969459543526,0.5525636439301683,0.06948678774149893,0.5773888243768658,9.571440619134567,5.0
206,17-06-2020,0.017211872593650333,0.13979399995308617,0.24654643446650476,0.06981189012485475,0.5515626626173884,8.656388843580704,6.0
207,17-06-2020,0.023673351563173635,0.11595876834165988,0.3517327872248144,0.06730493267334364,0.5412059524798711,7.489485949185079,7.0
208,17-06-2020,0.03759533331864466,0.10596629912254868,0.48530730003080197,0.0774670673947384,0.6367384434575982,7.718536165821167,8.0
209,17-06-2020,0.03263988991953575,0.10198013990440175,0.45964063006378897,0.0710117595892382,0.5812447652442085,14.39328224957363,9.0
210,17-06-2020,0.03644328752302817,0.11447680156425591,0.45830667771209227,0.07951725186496585,0.6507221701376988,4.217532188224078,10.0
